Best solution in generation 608 is:  f(x) = 33.0
Best solution in generation 609 is:  f(x) = 33.0
Best solution in generation 610 is:  f(x) = 33.0
Best solution in generation 611 is:  f(x) = 33.0
Best solution in generation 612 is:  f(x) = 33.0
Best solution in generation 613 is:  f(x) = 33.0
Best solution in generation 614 is:  f(x) = 33.0
Best solution in generation 615 is:  f(x) = 33.0
Best solution in generation 616 is:  f(x) = 33.0
Best solution in generation 617 is:  f(x) = 33.0
Best solution in generation 618 is:  f(x) = 33.0
Best solution in generation 619 is:  f(x) = 33.0
Best solution in generation 620 is:  f(x) = 33.0
Best solution in generation 621 is:  f(x) = 33.0
Best solution in generation 622 is:  f(x) = 33.0
Best solution in generation 623 is:  f(x) = 33.0
Best solution in generation 624 is:  f(x) = 33.0
Best solution in generation 625 is:  f(x) = 33.0
Best solution in generation 626 is:  f(x) = 33.0
Best solution in generation 627 is:  f(x) = 33.0
Best solution in generation 628 is:  f(x) = 33.0
Best solution in generation 629 is:  f(x) = 33.0
Best solution in generation 630 is:  f(x) = 33.0
Best solution in generation 631 is:  f(x) = 33.0
Best solution in generation 632 is:  f(x) = 33.0
Best solution in generation 633 is:  f(x) = 33.0
Best solution in generation 634 is:  f(x) = 33.0
Best solution in generation 635 is:  f(x) = 33.0
Best solution in generation 636 is:  f(x) = 33.0
Best solution in generation 637 is:  f(x) = 33.0
Best solution in generation 638 is:  f(x) = 33.0
Best solution in generation 639 is:  f(x) = 33.0
Best solution in generation 640 is:  f(x) = 33.0
Best solution in generation 641 is:  f(x) = 33.0
Best solution in generation 642 is:  f(x) = 33.0
Best solution in generation 643 is:  f(x) = 33.0
Best solution in generation 644 is:  f(x) = 33.0
Best solution in generation 645 is:  f(x) = 33.0
Best solution in generation 646 is:  f(x) = 33.0
Best solution in generation 647 is:  f(x) = 33.0
Best solution in generation 648 is:  f(x) = 33.0
Best solution in generation 649 is:  f(x) = 33.0
Best solution in generation 650 is:  f(x) = 33.0
Best solution in generation 651 is:  f(x) = 33.0
Best solution in generation 652 is:  f(x) = 33.0
Best solution in generation 653 is:  f(x) = 33.0
Best solution in generation 654 is:  f(x) = 33.0
Best solution in generation 655 is:  f(x) = 33.0
Best solution in generation 656 is:  f(x) = 33.0
Best solution in generation 657 is:  f(x) = 33.0
Best solution in generation 658 is:  f(x) = 33.0
Best solution in generation 659 is:  f(x) = 33.0
Best solution in generation 660 is:  f(x) = 33.0
Best solution in generation 661 is:  f(x) = 33.0
Best solution in generation 662 is:  f(x) = 33.0
Best solution in generation 663 is:  f(x) = 33.0
Best solution in generation 664 is:  f(x) = 33.0
Best solution in generation 665 is:  f(x) = 33.0
Best solution in generation 666 is:  f(x) = 33.0
Best solution in generation 667 is:  f(x) = 33.0
Best solution in generation 668 is:  f(x) = 33.0
Best solution in generation 669 is:  f(x) = 33.0
Best solution in generation 670 is:  f(x) = 33.0
Best solution in generation 671 is:  f(x) = 33.0
Best solution in generation 672 is:  f(x) = 33.0
Best solution in generation 673 is:  f(x) = 33.0
Best solution in generation 674 is:  f(x) = 33.0
Best solution in generation 675 is:  f(x) = 33.0
Best solution in generation 676 is:  f(x) = 33.0
Best solution in generation 677 is:  f(x) = 33.0
Best solution in generation 678 is:  f(x) = 33.0
Best solution in generation 679 is:  f(x) = 33.0
Best solution in generation 680 is:  f(x) = 33.0
Best solution in generation 681 is:  f(x) = 33.0
Best solution in generation 682 is:  f(x) = 33.0
Best solution in generation 683 is:  f(x) = 33.0
Best solution in generation 684 is:  f(x) = 33.0
Best solution in generation 685 is:  f(x) = 33.0
Best solution in generation 686 is:  f(x) = 33.0
Best solution in generation 687 is:  f(x) = 33.0
Best solution in generation 688 is:  f(x) = 33.0
Best solution in generation 689 is:  f(x) = 33.0
Best solution in generation 690 is:  f(x) = 33.0
Best solution in generation 691 is:  f(x) = 33.0
Best solution in generation 692 is:  f(x) = 33.0
Best solution in generation 693 is:  f(x) = 33.0
Best solution in generation 694 is:  f(x) = 33.0
Best solution in generation 695 is:  f(x) = 33.0
Best solution in generation 696 is:  f(x) = 33.0
Best solution in generation 697 is:  f(x) = 33.0
Best solution in generation 698 is:  f(x) = 33.0
Best solution in generation 699 is:  f(x) = 33.0
Best solution in generation 700 is:  f(x) = 33.0
Best solution in generation 701 is:  f(x) = 33.0
Best solution in generation 702 is:  f(x) = 33.0
Best solution in generation 703 is:  f(x) = 33.0
Best solution in generation 704 is:  f(x) = 33.0
Best solution in generation 705 is:  f(x) = 33.0
Best solution in generation 706 is:  f(x) = 33.0
Best solution in generation 707 is:  f(x) = 33.0
Best solution in generation 708 is:  f(x) = 33.0
Best solution in generation 709 is:  f(x) = 33.0
Best solution in generation 710 is:  f(x) = 33.0
Best solution in generation 711 is:  f(x) = 33.0
Best solution in generation 712 is:  f(x) = 33.0
Best solution in generation 713 is:  f(x) = 33.0
Best solution in generation 714 is:  f(x) = 33.0
Best solution in generation 715 is:  f(x) = 33.0
Best solution in generation 716 is:  f(x) = 33.0
Best solution in generation 717 is:  f(x) = 33.0
Best solution in generation 718 is:  f(x) = 33.0
Best solution in generation 719 is:  f(x) = 33.0
Best solution in generation 720 is:  f(x) = 33.0
Best solution in generation 721 is:  f(x) = 33.0
Best solution in generation 722 is:  f(x) = 33.0
Best solution in generation 723 is:  f(x) = 33.0
Best solution in generation 724 is:  f(x) = 33.0
Best solution in generation 725 is:  f(x) = 33.0
Best solution in generation 726 is:  f(x) = 33.0
Best solution in generation 727 is:  f(x) = 33.0
Best solution in generation 728 is:  f(x) = 33.0
Best solution in generation 729 is:  f(x) = 33.0
Best solution in generation 730 is:  f(x) = 33.0
Best solution in generation 731 is:  f(x) = 33.0
Best solution in generation 732 is:  f(x) = 33.0
Best solution in generation 733 is:  f(x) = 33.0
Best solution in generation 734 is:  f(x) = 33.0
Best solution in generation 735 is:  f(x) = 33.0
Best solution in generation 736 is:  f(x) = 33.0
Best solution in generation 737 is:  f(x) = 33.0
Best solution in generation 738 is:  f(x) = 33.0
Best solution in generation 739 is:  f(x) = 33.0
Best solution in generation 740 is:  f(x) = 33.0
Best solution in generation 741 is:  f(x) = 33.0
Best solution in generation 742 is:  f(x) = 33.0
Best solution in generation 743 is:  f(x) = 33.0
Best solution in generation 744 is:  f(x) = 33.0
Best solution in generation 745 is:  f(x) = 33.0
Best solution in generation 746 is:  f(x) = 33.0
Best solution in generation 747 is:  f(x) = 33.0
Best solution in generation 748 is:  f(x) = 33.0
Best solution in generation 749 is:  f(x) = 33.0
Best solution in generation 750 is:  f(x) = 33.0
Best solution in generation 751 is:  f(x) = 33.0
Best solution in generation 752 is:  f(x) = 33.0
Best solution in generation 753 is:  f(x) = 33.0
Best solution in generation 754 is:  f(x) = 33.0
Best solution in generation 755 is:  f(x) = 33.0
Best solution in generation 756 is:  f(x) = 33.0
Best solution in generation 757 is:  f(x) = 33.0
Best solution in generation 758 is:  f(x) = 33.0
Best solution in generation 759 is:  f(x) = 33.0
Best solution in generation 760 is:  f(x) = 33.0
Best solution in generation 761 is:  f(x) = 33.0
Best solution in generation 762 is:  f(x) = 33.0
Best solution in generation 763 is:  f(x) = 33.0
Best solution in generation 764 is:  f(x) = 33.0
Best solution in generation 765 is:  f(x) = 33.0
Best solution in generation 766 is:  f(x) = 33.0
Best solution in generation 767 is:  f(x) = 33.0
Best solution in generation 768 is:  f(x) = 33.0
Best solution in generation 769 is:  f(x) = 33.0
Best solution in generation 770 is:  f(x) = 33.0
Best solution in generation 771 is:  f(x) = 33.0
Best solution in generation 772 is:  f(x) = 33.0
Best solution in generation 773 is:  f(x) = 33.0
Best solution in generation 774 is:  f(x) = 33.0
Best solution in generation 775 is:  f(x) = 33.0
Best solution in generation 776 is:  f(x) = 33.0
Best solution in generation 777 is:  f(x) = 33.0
Best solution in generation 778 is:  f(x) = 33.0
Best solution in generation 779 is:  f(x) = 33.0
Best solution in generation 780 is:  f(x) = 33.0
Best solution in generation 781 is:  f(x) = 33.0
Best solution in generation 782 is:  f(x) = 33.0
Best solution in generation 783 is:  f(x) = 33.0
Best solution in generation 784 is:  f(x) = 33.0
Best solution in generation 785 is:  f(x) = 33.0
Best solution in generation 786 is:  f(x) = 33.0
Best solution in generation 787 is:  f(x) = 33.0
Best solution in generation 788 is:  f(x) = 33.0
Best solution in generation 789 is:  f(x) = 33.0
Best solution in generation 790 is:  f(x) = 33.0
Best solution in generation 791 is:  f(x) = 33.0
Best solution in generation 792 is:  f(x) = 33.0
Best solution in generation 793 is:  f(x) = 33.0
Best solution in generation 794 is:  f(x) = 33.0
Best solution in generation 795 is:  f(x) = 33.0
Best solution in generation 796 is:  f(x) = 33.0
Best solution in generation 797 is:  f(x) = 33.0
Best solution in generation 798 is:  f(x) = 33.0
Best solution in generation 799 is:  f(x) = 33.0
Best solution in generation 800 is:  f(x) = 33.0
Best solution in generation 801 is:  f(x) = 33.0
Best solution in generation 802 is:  f(x) = 33.0
Best solution in generation 803 is:  f(x) = 33.0
Best solution in generation 804 is:  f(x) = 33.0
Best solution in generation 805 is:  f(x) = 33.0
Best solution in generation 806 is:  f(x) = 33.0
Best solution in generation 807 is:  f(x) = 33.0
Best solution in generation 808 is:  f(x) = 33.0
Best solution in generation 809 is:  f(x) = 33.0
Best solution in generation 810 is:  f(x) = 33.0
Best solution in generation 811 is:  f(x) = 33.0
Best solution in generation 812 is:  f(x) = 33.0
Best solution in generation 813 is:  f(x) = 33.0
Best solution in generation 814 is:  f(x) = 33.0
Best solution in generation 815 is:  f(x) = 33.0
Best solution in generation 816 is:  f(x) = 33.0
Best solution in generation 817 is:  f(x) = 33.0
Best solution in generation 818 is:  f(x) = 33.0
Best solution in generation 819 is:  f(x) = 33.0
Best solution in generation 820 is:  f(x) = 33.0
Best solution in generation 821 is:  f(x) = 33.0
Best solution in generation 822 is:  f(x) = 33.0
Best solution in generation 823 is:  f(x) = 33.0
Best solution in generation 824 is:  f(x) = 33.0
Best solution in generation 825 is:  f(x) = 33.0
Best solution in generation 826 is:  f(x) = 33.0
Best solution in generation 827 is:  f(x) = 33.0
Best solution in generation 828 is:  f(x) = 33.0
Best solution in generation 829 is:  f(x) = 33.0
Best solution in generation 830 is:  f(x) = 33.0
Best solution in generation 831 is:  f(x) = 33.0
Best solution in generation 832 is:  f(x) = 33.0
Best solution in generation 833 is:  f(x) = 33.0
Best solution in generation 834 is:  f(x) = 33.0
Best solution in generation 835 is:  f(x) = 33.0
Best solution in generation 836 is:  f(x) = 33.0
Best solution in generation 837 is:  f(x) = 33.0
Best solution in generation 838 is:  f(x) = 33.0
Best solution in generation 839 is:  f(x) = 33.0
Best solution in generation 840 is:  f(x) = 33.0
Best solution in generation 841 is:  f(x) = 33.0
Best solution in generation 842 is:  f(x) = 33.0
Best solution in generation 843 is:  f(x) = 33.0
Best solution in generation 844 is:  f(x) = 33.0
Best solution in generation 845 is:  f(x) = 33.0
Best solution in generation 846 is:  f(x) = 33.0
Best solution in generation 847 is:  f(x) = 33.0
Best solution in generation 848 is:  f(x) = 33.0
Best solution in generation 849 is:  f(x) = 33.0
Best solution in generation 850 is:  f(x) = 33.0
Best solution in generation 851 is:  f(x) = 33.0
Best solution in generation 852 is:  f(x) = 33.0
Best solution in generation 853 is:  f(x) = 33.0
Best solution in generation 854 is:  f(x) = 33.0
Best solution in generation 855 is:  f(x) = 33.0
Best solution in generation 856 is:  f(x) = 33.0
Best solution in generation 857 is:  f(x) = 33.0
Best solution in generation 858 is:  f(x) = 33.0
Best solution in generation 859 is:  f(x) = 33.0
Best solution in generation 860 is:  f(x) = 33.0
Best solution in generation 861 is:  f(x) = 33.0
Best solution in generation 862 is:  f(x) = 33.0
Best solution in generation 863 is:  f(x) = 33.0
Best solution in generation 864 is:  f(x) = 33.0
Best solution in generation 865 is:  f(x) = 33.0
Best solution in generation 866 is:  f(x) = 33.0
Best solution in generation 867 is:  f(x) = 33.0
Best solution in generation 868 is:  f(x) = 33.0
Best solution in generation 869 is:  f(x) = 33.0
Best solution in generation 870 is:  f(x) = 33.0
Best solution in generation 871 is:  f(x) = 33.0
Best solution in generation 872 is:  f(x) = 33.0
Best solution in generation 873 is:  f(x) = 33.0
Best solution in generation 874 is:  f(x) = 33.0
Best solution in generation 875 is:  f(x) = 33.0
Best solution in generation 876 is:  f(x) = 33.0
Best solution in generation 877 is:  f(x) = 33.0
Best solution in generation 878 is:  f(x) = 33.0
Best solution in generation 879 is:  f(x) = 33.0
Best solution in generation 880 is:  f(x) = 33.0
Best solution in generation 881 is:  f(x) = 33.0
Best solution in generation 882 is:  f(x) = 33.0
Best solution in generation 883 is:  f(x) = 33.0
Best solution in generation 884 is:  f(x) = 33.0
Best solution in generation 885 is:  f(x) = 33.0
Best solution in generation 886 is:  f(x) = 33.0
Best solution in generation 887 is:  f(x) = 33.0
Best solution in generation 888 is:  f(x) = 33.0
Best solution in generation 889 is:  f(x) = 33.0
Best solution in generation 890 is:  f(x) = 33.0
Best solution in generation 891 is:  f(x) = 33.0
Best solution in generation 892 is:  f(x) = 33.0
Best solution in generation 893 is:  f(x) = 33.0
Best solution in generation 894 is:  f(x) = 33.0
Best solution in generation 895 is:  f(x) = 33.0
Best solution in generation 896 is:  f(x) = 33.0
Best solution in generation 897 is:  f(x) = 33.0
Best solution in generation 898 is:  f(x) = 33.0
Best solution in generation 899 is:  f(x) = 33.0
Best solution in generation 900 is:  f(x) = 33.0
Best solution in generation 901 is:  f(x) = 33.0
Best solution in generation 902 is:  f(x) = 33.0
Best solution in generation 903 is:  f(x) = 33.0
Best solution in generation 904 is:  f(x) = 33.0
Best solution in generation 905 is:  f(x) = 33.0
Best solution in generation 906 is:  f(x) = 33.0
Best solution in generation 907 is:  f(x) = 33.0
Best solution in generation 908 is:  f(x) = 33.0
Best solution in generation 909 is:  f(x) = 33.0
Best solution in generation 910 is:  f(x) = 33.0
Best solution in generation 911 is:  f(x) = 33.0
Best solution in generation 912 is:  f(x) = 33.0
Best solution in generation 913 is:  f(x) = 33.0
Best solution in generation 914 is:  f(x) = 33.0
Best solution in generation 915 is:  f(x) = 33.0
Best solution in generation 916 is:  f(x) = 33.0
Best solution in generation 917 is:  f(x) = 33.0
Best solution in generation 918 is:  f(x) = 33.0
Best solution in generation 919 is:  f(x) = 33.0
Best solution in generation 920 is:  f(x) = 33.0
Best solution in generation 921 is:  f(x) = 33.0
Best solution in generation 922 is:  f(x) = 33.0
Best solution in generation 923 is:  f(x) = 33.0
Best solution in generation 924 is:  f(x) = 33.0
Best solution in generation 925 is:  f(x) = 33.0
Best solution in generation 926 is:  f(x) = 33.0
Best solution in generation 927 is:  f(x) = 33.0
Best solution in generation 928 is:  f(x) = 33.0
Best solution in generation 929 is:  f(x) = 33.0
Best solution in generation 930 is:  f(x) = 33.0
Best solution in generation 931 is:  f(x) = 33.0
Best solution in generation 932 is:  f(x) = 33.0
Best solution in generation 933 is:  f(x) = 33.0
Best solution in generation 934 is:  f(x) = 33.0
Best solution in generation 935 is:  f(x) = 33.0
Best solution in generation 936 is:  f(x) = 33.0
Best solution in generation 937 is:  f(x) = 33.0
Best solution in generation 938 is:  f(x) = 33.0
Best solution in generation 939 is:  f(x) = 33.0
Best solution in generation 940 is:  f(x) = 33.0
Best solution in generation 941 is:  f(x) = 33.0
Best solution in generation 942 is:  f(x) = 33.0
Best solution in generation 943 is:  f(x) = 33.0
Best solution in generation 944 is:  f(x) = 33.0
Best solution in generation 945 is:  f(x) = 33.0
Best solution in generation 946 is:  f(x) = 33.0
Best solution in generation 947 is:  f(x) = 33.0
Best solution in generation 948 is:  f(x) = 33.0
Best solution in generation 949 is:  f(x) = 33.0
Best solution in generation 950 is:  f(x) = 33.0
Best solution in generation 951 is:  f(x) = 33.0
Best solution in generation 952 is:  f(x) = 33.0
Best solution in generation 953 is:  f(x) = 33.0
Best solution in generation 954 is:  f(x) = 33.0
Best solution in generation 955 is:  f(x) = 33.0
Best solution in generation 956 is:  f(x) = 33.0
Best solution in generation 957 is:  f(x) = 33.0
Best solution in generation 958 is:  f(x) = 33.0
Best solution in generation 959 is:  f(x) = 33.0
Best solution in generation 960 is:  f(x) = 33.0
Best solution in generation 961 is:  f(x) = 33.0
Best solution in generation 962 is:  f(x) = 33.0
Best solution in generation 963 is:  f(x) = 33.0
Best solution in generation 964 is:  f(x) = 33.0
Best solution in generation 965 is:  f(x) = 33.0
Best solution in generation 966 is:  f(x) = 33.0
Best solution in generation 967 is:  f(x) = 33.0
Best solution in generation 968 is:  f(x) = 33.0
Best solution in generation 969 is:  f(x) = 33.0
Best solution in generation 970 is:  f(x) = 33.0
Best solution in generation 971 is:  f(x) = 33.0
Best solution in generation 972 is:  f(x) = 33.0
Best solution in generation 973 is:  f(x) = 33.0
Best solution in generation 974 is:  f(x) = 33.0
Best solution in generation 975 is:  f(x) = 33.0
Best solution in generation 976 is:  f(x) = 33.0
Best solution in generation 977 is:  f(x) = 33.0
Best solution in generation 978 is:  f(x) = 33.0
Best solution in generation 979 is:  f(x) = 33.0
Best solution in generation 980 is:  f(x) = 33.0
Best solution in generation 981 is:  f(x) = 33.0
Best solution in generation 982 is:  f(x) = 33.0
Best solution in generation 983 is:  f(x) = 33.0
Best solution in generation 984 is:  f(x) = 33.0
Best solution in generation 985 is:  f(x) = 33.0
Best solution in generation 986 is:  f(x) = 33.0
Best solution in generation 987 is:  f(x) = 33.0
Best solution in generation 988 is:  f(x) = 33.0
Best solution in generation 989 is:  f(x) = 33.0
Best solution in generation 990 is:  f(x) = 33.0
Best solution in generation 991 is:  f(x) = 33.0
Best solution in generation 992 is:  f(x) = 33.0
Best solution in generation 993 is:  f(x) = 33.0
Best solution in generation 994 is:  f(x) = 33.0
Best solution in generation 995 is:  f(x) = 33.0
Best solution in generation 996 is:  f(x) = 33.0
Best solution in generation 997 is:  f(x) = 33.0
Best solution in generation 998 is:  f(x) = 33.0
Best solution in generation 999 is:  f(x) = 33.0
Best solution in generation 1000 is:  f(x) = 33.0
Best solution in generation 1001 is:  f(x) = 33.0
Best solution in generation 1002 is:  f(x) = 33.0
Best solution in generation 1003 is:  f(x) = 33.0
Best solution in generation 1004 is:  f(x) = 33.0
Best solution in generation 1005 is:  f(x) = 33.0
Best solution in generation 1006 is:  f(x) = 33.0
Best solution in generation 1007 is:  f(x) = 33.0
Best solution in generation 1008 is:  f(x) = 33.0
Best solution in generation 1009 is:  f(x) = 33.0
Best solution in generation 1010 is:  f(x) = 33.0
Best solution in generation 1011 is:  f(x) = 33.0
Best solution in generation 1012 is:  f(x) = 33.0
Best solution in generation 1013 is:  f(x) = 33.0
Best solution in generation 1014 is:  f(x) = 33.0
Best solution in generation 1015 is:  f(x) = 33.0
Best solution in generation 1016 is:  f(x) = 33.0
Best solution in generation 1017 is:  f(x) = 33.0
Best solution in generation 1018 is:  f(x) = 33.0
Best solution in generation 1019 is:  f(x) = 33.0
Best solution in generation 1020 is:  f(x) = 33.0
Best solution in generation 1021 is:  f(x) = 33.0
Best solution in generation 1022 is:  f(x) = 33.0
Best solution in generation 1023 is:  f(x) = 33.0
Best solution in generation 1024 is:  f(x) = 33.0
Best solution in generation 1025 is:  f(x) = 33.0
Best solution in generation 1026 is:  f(x) = 33.0
Best solution in generation 1027 is:  f(x) = 33.0
Best solution in generation 1028 is:  f(x) = 33.0
Best solution in generation 1029 is:  f(x) = 33.0
Best solution in generation 1030 is:  f(x) = 33.0
Best solution in generation 1031 is:  f(x) = 33.0
Best solution in generation 1032 is:  f(x) = 33.0
Best solution in generation 1033 is:  f(x) = 33.0
Best solution in generation 1034 is:  f(x) = 33.0
Best solution in generation 1035 is:  f(x) = 33.0
Best solution in generation 1036 is:  f(x) = 33.0
Best solution in generation 1037 is:  f(x) = 33.0
Best solution in generation 1038 is:  f(x) = 33.0
Best solution in generation 1039 is:  f(x) = 33.0
Best solution in generation 1040 is:  f(x) = 33.0
Best solution in generation 1041 is:  f(x) = 33.0
Best solution in generation 1042 is:  f(x) = 33.0
Best solution in generation 1043 is:  f(x) = 33.0
Best solution in generation 1044 is:  f(x) = 33.0
Best solution in generation 1045 is:  f(x) = 33.0
Best solution in generation 1046 is:  f(x) = 33.0
Best solution in generation 1047 is:  f(x) = 33.0
Best solution in generation 1048 is:  f(x) = 33.0
Best solution in generation 1049 is:  f(x) = 33.0
Best solution in generation 1050 is:  f(x) = 33.0
Best solution in generation 1051 is:  f(x) = 33.0
Best solution in generation 1052 is:  f(x) = 33.0
Best solution in generation 1053 is:  f(x) = 33.0
Best solution in generation 1054 is:  f(x) = 33.0
Best solution in generation 1055 is:  f(x) = 33.0
Best solution in generation 1056 is:  f(x) = 33.0
Best solution in generation 1057 is:  f(x) = 33.0
Best solution in generation 1058 is:  f(x) = 33.0
Best solution in generation 1059 is:  f(x) = 33.0
Best solution in generation 1060 is:  f(x) = 33.0
Best solution in generation 1061 is:  f(x) = 33.0
Best solution in generation 1062 is:  f(x) = 33.0
Best solution in generation 1063 is:  f(x) = 33.0
Best solution in generation 1064 is:  f(x) = 33.0
Best solution in generation 1065 is:  f(x) = 33.0
Best solution in generation 1066 is:  f(x) = 33.0
Best solution in generation 1067 is:  f(x) = 33.0
Best solution in generation 1068 is:  f(x) = 33.0
Best solution in generation 1069 is:  f(x) = 33.0
Best solution in generation 1070 is:  f(x) = 33.0
Best solution in generation 1071 is:  f(x) = 33.0
Best solution in generation 1072 is:  f(x) = 33.0
Best solution in generation 1073 is:  f(x) = 33.0
Best solution in generation 1074 is:  f(x) = 33.0
Best solution in generation 1075 is:  f(x) = 33.0
Best solution in generation 1076 is:  f(x) = 33.0
Best solution in generation 1077 is:  f(x) = 33.0
Best solution in generation 1078 is:  f(x) = 33.0
Best solution in generation 1079 is:  f(x) = 33.0
Best solution in generation 1080 is:  f(x) = 33.0
Best solution in generation 1081 is:  f(x) = 33.0
Best solution in generation 1082 is:  f(x) = 33.0
Best solution in generation 1083 is:  f(x) = 33.0
Best solution in generation 1084 is:  f(x) = 33.0
Best solution in generation 1085 is:  f(x) = 33.0
Best solution in generation 1086 is:  f(x) = 33.0
Best solution in generation 1087 is:  f(x) = 33.0
Best solution in generation 1088 is:  f(x) = 33.0
Best solution in generation 1089 is:  f(x) = 33.0
Best solution in generation 1090 is:  f(x) = 33.0
Best solution in generation 1091 is:  f(x) = 33.0
Best solution in generation 1092 is:  f(x) = 33.0
Best solution in generation 1093 is:  f(x) = 33.0
Best solution in generation 1094 is:  f(x) = 33.0
Best solution in generation 1095 is:  f(x) = 33.0
Best solution in generation 1096 is:  f(x) = 33.0
Best solution in generation 1097 is:  f(x) = 33.0
Best solution in generation 1098 is:  f(x) = 33.0
Best solution in generation 1099 is:  f(x) = 33.0
Best solution in generation 1100 is:  f(x) = 33.0
Best solution in generation 1101 is:  f(x) = 33.0
Best solution in generation 1102 is:  f(x) = 33.0
Best solution in generation 1103 is:  f(x) = 33.0
Best solution in generation 1104 is:  f(x) = 33.0
Best solution in generation 1105 is:  f(x) = 33.0
Best solution in generation 1106 is:  f(x) = 33.0
Best solution in generation 1107 is:  f(x) = 33.0
Best solution in generation 1108 is:  f(x) = 33.0
Best solution in generation 1109 is:  f(x) = 33.0
Best solution in generation 1110 is:  f(x) = 33.0
Best solution in generation 1111 is:  f(x) = 33.0
Best solution in generation 1112 is:  f(x) = 33.0
Best solution in generation 1113 is:  f(x) = 33.0
Best solution in generation 1114 is:  f(x) = 33.0
Best solution in generation 1115 is:  f(x) = 33.0
Best solution in generation 1116 is:  f(x) = 33.0
Best solution in generation 1117 is:  f(x) = 33.0
Best solution in generation 1118 is:  f(x) = 33.0
Best solution in generation 1119 is:  f(x) = 33.0
Best solution in generation 1120 is:  f(x) = 33.0
Best solution in generation 1121 is:  f(x) = 33.0
Best solution in generation 1122 is:  f(x) = 33.0
Best solution in generation 1123 is:  f(x) = 33.0
Best solution in generation 1124 is:  f(x) = 33.0
Best solution in generation 1125 is:  f(x) = 33.0
Best solution in generation 1126 is:  f(x) = 33.0
Best solution in generation 1127 is:  f(x) = 33.0
Best solution in generation 1128 is:  f(x) = 33.0
Best solution in generation 1129 is:  f(x) = 33.0
Best solution in generation 1130 is:  f(x) = 33.0
Best solution in generation 1131 is:  f(x) = 33.0
Best solution in generation 1132 is:  f(x) = 33.0
Best solution in generation 1133 is:  f(x) = 33.0
Best solution in generation 1134 is:  f(x) = 33.0
Best solution in generation 1135 is:  f(x) = 33.0
Best solution in generation 1136 is:  f(x) = 33.0
Best solution in generation 1137 is:  f(x) = 33.0
Best solution in generation 1138 is:  f(x) = 33.0
Best solution in generation 1139 is:  f(x) = 33.0
Best solution in generation 1140 is:  f(x) = 33.0
Best solution in generation 1141 is:  f(x) = 33.0
Best solution in generation 1142 is:  f(x) = 33.0
Best solution in generation 1143 is:  f(x) = 33.0
Best solution in generation 1144 is:  f(x) = 33.0
Best solution in generation 1145 is:  f(x) = 33.0
Best solution in generation 1146 is:  f(x) = 33.0
Best solution in generation 1147 is:  f(x) = 33.0
Best solution in generation 1148 is:  f(x) = 33.0
Best solution in generation 1149 is:  f(x) = 33.0
Best solution in generation 1150 is:  f(x) = 33.0
Best solution in generation 1151 is:  f(x) = 33.0
Best solution in generation 1152 is:  f(x) = 33.0
Best solution in generation 1153 is:  f(x) = 33.0
Best solution in generation 1154 is:  f(x) = 33.0
Best solution in generation 1155 is:  f(x) = 33.0
Best solution in generation 1156 is:  f(x) = 33.0
Best solution in generation 1157 is:  f(x) = 33.0
Best solution in generation 1158 is:  f(x) = 33.0
Best solution in generation 1159 is:  f(x) = 33.0
Best solution in generation 1160 is:  f(x) = 33.0
Best solution in generation 1161 is:  f(x) = 33.0
Best solution in generation 1162 is:  f(x) = 33.0
Best solution in generation 1163 is:  f(x) = 33.0
Best solution in generation 1164 is:  f(x) = 33.0
Best solution in generation 1165 is:  f(x) = 33.0
Best solution in generation 1166 is:  f(x) = 33.0
Best solution in generation 1167 is:  f(x) = 33.0
Best solution in generation 1168 is:  f(x) = 33.0
Best solution in generation 1169 is:  f(x) = 33.0
Best solution in generation 1170 is:  f(x) = 33.0
Best solution in generation 1171 is:  f(x) = 33.0
Best solution in generation 1172 is:  f(x) = 33.0
Best solution in generation 1173 is:  f(x) = 33.0
Best solution in generation 1174 is:  f(x) = 33.0
Best solution in generation 1175 is:  f(x) = 33.0
Best solution in generation 1176 is:  f(x) = 33.0
Best solution in generation 1177 is:  f(x) = 33.0
Best solution in generation 1178 is:  f(x) = 33.0
Best solution in generation 1179 is:  f(x) = 33.0
Best solution in generation 1180 is:  f(x) = 33.0
Best solution in generation 1181 is:  f(x) = 33.0
Best solution in generation 1182 is:  f(x) = 33.0
Best solution in generation 1183 is:  f(x) = 33.0
Best solution in generation 1184 is:  f(x) = 33.0
Best solution in generation 1185 is:  f(x) = 33.0
Best solution in generation 1186 is:  f(x) = 33.0
Best solution in generation 1187 is:  f(x) = 33.0
Best solution in generation 1188 is:  f(x) = 33.0
Best solution in generation 1189 is:  f(x) = 33.0
Best solution in generation 1190 is:  f(x) = 33.0
Best solution in generation 1191 is:  f(x) = 33.0
Best solution in generation 1192 is:  f(x) = 33.0
Best solution in generation 1193 is:  f(x) = 33.0
Best solution in generation 1194 is:  f(x) = 33.0
Best solution in generation 1195 is:  f(x) = 33.0
Best solution in generation 1196 is:  f(x) = 33.0
Best solution in generation 1197 is:  f(x) = 33.0
Best solution in generation 1198 is:  f(x) = 33.0
Best solution in generation 1199 is:  f(x) = 33.0
Best solution in generation 1200 is:  f(x) = 33.0
Best solution in generation 1201 is:  f(x) = 33.0
Best solution in generation 1202 is:  f(x) = 33.0
Best solution in generation 1203 is:  f(x) = 33.0
Best solution in generation 1204 is:  f(x) = 33.0
Best solution in generation 1205 is:  f(x) = 33.0
Best solution in generation 1206 is:  f(x) = 33.0
